order_id,city,assigned_facility,assignment_distance_km,expected_breach_prob,after_coverage,assigned_month_orders,fixed_cost_per_order,variable_cost_per_order,cost_to_serve
ORD0034566,Pune,PUN-04,2.85096428,0.25934735,0,3178,31.74952801,57.73717064,89.48669864
ORD0034568,Pune,PUN-05,3.96777549,0.69166472,1,6302,14.48746430,78.52437016,93.01183446
ORD0034569,Pune,CS-01,0.60875756,0.00834102,1,9945,14.08748115,34.51153363,48.59901478
ORD0034571,Pune,PUN-06,1.80619013,0.05803939,1,8315,13.33734215,44.38451259,57.72185474
ORD0034579,Pune,PUN-05,1.36743042,0.02884619,1,6302,14.48746430,40.43739874,54.92486304
ORD0034581,Pune,PUN-06,1.77521138,0.05528614,1,8315,13.33734215,44.08506392,57.42240608
ORD0034583,Pune,PUN-06,3.21558168,0.39102679,0,8315,13.33734215,64.23987555,77.57721770
ORD0034584,Pune,CS-01,0.53384110,0.00737117,1,9945,14.08748115,33.95802272,48.04550387
ORD0034587,Pune,PUN-06,2.42588801,0.14725775,1,8315,13.33734215,51.39894853,64.73629068
ORD0034588,Pune,CS-01,1.11113223,0.01902608,1,9945,14.08748115,38.34870793,52.43618907
ORD0034590,Pune,PUN-05,0.59181344,0.00811115,1,6302,14.48746430,34.38602849,48.87349279
ORD0034591,Pune,PUN-01,0.39039611,0.00581587,1,4724,23.66638442,32.90724884,56.57363326
ORD0034593,Pune,PUN-05,3.89826002,0.66648018,1,6302,14.48746430,77.28222551,91.76968981
ORD0034594,Pune,PUN-05,1.03805826,0.01688569,1,6302,14.48746430,37.77297864,52.26044293
ORD0034596,Pune,PUN-06,1.33736461,0.02747801,1,8315,13.33734215,40.18589244,53.52323459
ORD0034597,Pune,PUN-04,2.25520017,0.11505351,1,3178,31.74952801,49.23800655,80.98753455
ORD0034598,Pune,PUN-05,4.78937633,0.89791325,0,6302,14.48746430,90.46303172,104.95049602
ORD0034599,Pune,PUN-01,1.30654498,0.02614103,1,4724,23.66638442,39.93004578,63.59643020
ORD0034600,Pune,CS-01,1.89589239,0.06675335,1,9945,14.08748115,45.27384714,59.36132829
ORD0034602,Pune,PUN-06,1.43561143,0.03219808,1,8315,13.33734215,41.01522245,54.35256460
ORD0034603,Pune,PUN-06,1.81816313,0.05913758,1,8315,13.33734215,44.50126947,57.83861162
ORD0034604,Pune,PUN-05,7.62989177,0.99899129,0,6302,14.48746430,113.37898125,127.86644554
ORD0034606,Pune,CS-01,1.81646569,0.05898071,1,9945,14.08748115,44.48468126,58.57216241
ORD0034607,Pune,CS-01,3.95744038,0.68798722,0,9945,14.08748115,78.34169923,92.42918038
ORD0034608,Pune,PUN-06,2.04756796,0.08429082,1,8315,13.33734215,46.86170020,60.19904235
ORD0034609,Pune,CS-01,2.51068029,0.16585936,1,9945,14.08748115,52.55054285,66.63802399
ORD0034611,Pune,CS-01,3.45399366,0.48837339,1,9945,14.08748115,68.82915742,82.91663857
ORD0034612,Pune,CS-01,0.63680426,0.00873580,1,9945,14.08748115,34.71970392,48.80718506
ORD0034613,Pune,PUN-05,1.55629199,0.03907451,1,6302,14.48746430,42.06627911,56.55374341
ORD0034614,Pune,CS-01,2.38054553,0.13803847,1,9945,14.08748115,50.80497270,64.89245384
ORD0034618,Pune,PUN-06,4.01244755,0.70727874,0,8315,13.33734215,79.30549501,92.64283716
ORD0034619,Pune,PUN-06,1.86344374,0.06346919,1,8315,13.33734215,44.94818197,58.28552412
ORD0034621,Pune,PUN-04,3.12574179,0.35608356,0,3178,31.74952801,62.56269936,94.31222736
ORD0034622,Pune,PUN-06,0.83744112,0.01215376,1,8315,13.33734215,36.22670064,49.56404279
ORD0034623,Pune,PUN-04,2.41669453,0.14534821,1,3178,31.74952801,51.27730794,83.02683595
ORD0034628,Pune,CS-01,2.54198940,0.17318878,1,9945,14.08748115,52.98958906,67.07707020
ORD0034629,Pune,CS-01,3.59351854,0.54624683,0,9945,14.08748115,71.54203468,85.62951583
ORD0034630,Pune,PUN-03,1.79673449,0.05718565,1,6179,17.25198252,44.29271082,61.54469334
ORD0034632,Pune,PUN-06,1.16712600,0.02084417,1,8315,13.33734215,38.79520703,52.13254919
ORD0034633,Pune,CS-01,2.37731996,0.13740145,1,9945,14.08748115,50.76328337,64.85076452
ORD0034634,Pune,CS-01,1.30575780,0.02610772,1,9945,14.08748115,39.92353632,54.01101747
ORD0034637,Pune,PUN-06,1.46633898,0.03382907,1,8315,13.33734215,41.27924507,54.61658722
ORD0034639,Pune,CS-01,3.78842873,0.62472600,0,9945,14.08748115,75.26078101,89.34826215
ORD0034642,Pune,PUN-04,1.47713595,0.03442088,1,3178,31.74952801,41.37257816,73.12210617
ORD0034649,Pune,CS-01,1.31829407,0.02664308,1,9945,14.08748115,40.02735082,54.11483197
ORD0034651,Pune,PUN-05,5.14231849,0.94054275,0,6302,14.48746430,94.21251209,108.69997639
ORD0034655,Pune,PUN-05,1.11424616,0.01912297,1,6302,14.48746430,38.37341226,52.86087656
ORD0034659,Pune,PUN-03,0.77859550,0.01103322,1,6179,17.25198252,35.78116516,53.03314768
ORD0034660,Pune,PUN-06,3.35481133,0.44733190,0,8315,13.33734215,66.90363642,80.24097857
ORD0034661,Pune,PUN-06,1.26496351,0.02443712,1,8315,13.33734215,39.58785834,52.92520049
ORD0034663,Pune,PUN-03,1.53774312,0.03793259,1,6179,17.25198252,41.90217964,59.15416216
ORD0034664,Pune,PUN-05,0.93825508,0.01434036,1,6302,14.48746430,36.99799643,51.48546072
ORD0034665,Pune,PUN-01,0.79210029,0.01128099,1,4724,23.66638442,35.88313176,59.54951618
ORD0034667,Pune,PUN-03,2.28325826,0.11989037,1,6179,17.25198252,49.57951895,66.83150147
ORD0034669,Pune,PUN-06,1.36912855,0.02892541,1,8315,13.33734215,40.45166222,53.78900437
ORD0034670,Pune,PUN-04,2.03923328,0.08322711,1,3178,31.74952801,46.77144625,78.52097426
ORD0034672,Pune,PUN-05,0.58683754,0.00804484,1,6302,14.48746430,34.34920807,48.83667237
ORD0034674,Pune,PUN-03,2.05593996,0.08537170,1,6179,17.25198252,46.95273058,64.20471310
ORD0034680,Pune,CS-01,2.26717140,0.11709609,1,9945,14.08748115,49.38308262,63.47056376
ORD0034681,Pune,PUN-05,4.97731370,0.92321081,0,6302,14.48746430,92.53752018,107.02498448
ORD0034690,Pune,CS-01,1.63397104,0.04422446,1,9945,14.08748115,42.76453113,56.85201227
ORD0034691,Pune,CS-01,2.44381802,0.15104159,1,9945,14.08748115,51.63797382,65.72545497
ORD0034693,Pune,CS-01,0.88018162,0.01303740,1,9945,14.08748115,36.55239319,50.63987433
ORD0034694,Pune,PUN-06,0.82599836,0.01192740,1,8315,13.33734215,36.13981051,49.47715266
ORD0034695,Pune,PUN-05,1.34701543,0.02791016,1,6302,14.48746430,40.26641289,54.75387719
ORD0034696,Pune,CS-01,2.33255437,0.12881373,1,9945,14.08748115,50.19229241,64.27977356
ORD0034702,Pune,PUN-03,2.08426790,0.08912277,1,6179,17.25198252,47.26355845,64.51554097
ORD0034705,Pune,PUN-05,0.83992435,0.01220344,1,6302,14.48746430,36.24557367,50.73303796
ORD0034706,Pune,CS-01,2.00640278,0.07915496,1,9945,14.08748115,46.41946814,60.50694929
ORD0034707,Pune,PUN-03,2.08742405,0.08954978,1,6179,17.25198252,47.29846185,64.55044437
ORD0034708,Pune,PUN-06,0.77292217,0.01093075,1,8315,13.33734215,35.73837764,49.07571979
ORD0034709,Pune,PUN-06,1.94478857,0.07200105,1,8315,13.33734215,45.77355151,59.11089367
ORD0034712,Pune,CS-01,1.95767393,0.07344604,1,9945,14.08748115,45.90709872,59.99457987
ORD0034713,Pune,PUN-01,0.49983678,0.00696872,1,4724,23.66638442,33.70791910,57.37430352
ORD0034717,Pune,PUN-05,1.15588860,0.02046615,1,6302,14.48746430,38.70520456,53.19266886
ORD0034718,Pune,PUN-06,1.09004478,0.01838247,1,8315,13.33734215,38.18178764,51.51912979
ORD0034719,Pune,CS-01,1.20389125,0.02212929,1,9945,14.08748115,39.09111743,53.17859857
ORD0034720,Pune,PUN-05,1.26774031,0.02454746,1,6302,14.48746430,39.61060584,54.09807013
ORD0034721,Pune,PUN-05,1.55805332,0.03918464,1,6302,14.48746430,42.08191234,56.56937664
ORD0034723,Pune,PUN-06,0.82957441,0.01199769,1,8315,13.33734215,36.16695153,49.50429368
ORD0034724,Pune,PUN-03,0.22973114,0.00445829,1,6179,17.25198252,31.74186678,48.99384930
ORD0034727,Pune,CS-01,3.42035669,0.47440896,1,9945,14.08748115,68.17476564,82.26224679
ORD0034728,Pune,PUN-03,0.52873377,0.00730928,1,6179,17.25198252,33.92041481,51.17239733
ORD0034733,Pune,CS-01,1.11680718,0.01920302,1,9945,14.08748115,38.39374098,52.48122213
ORD0034736,Pune,PUN-06,1.66184227,0.04622555,1,8315,13.33734215,43.01966226,56.35700441
ORD0034741,Pune,CS-01,2.36097285,0.13421101,1,9945,14.08748115,50.55314017,64.64062132
ORD0034742,Pune,PUN-01,1.24493048,0.02365535,1,4724,23.66638442,39.42417384,63.09055826
ORD0034743,Pune,PUN-05,7.35912004,0.99841847,0,6302,14.48746430,111.46639440,125.95385869
ORD0034746,Pune,PUN-01,2.60801407,0.18947977,1,4724,23.66638442,53.94049167,77.60687609
ORD0034747,Pune,PUN-06,4.03342485,0.71444873,0,8315,13.33734215,79.66743585,93.00477800
ORD0034749,Pune,PUN-06,0.53401132,0.00737324,1,8315,13.33734215,33.95927643,47.29661858
ORD0034750,Pune,CS-01,2.25474273,0.11497608,1,9945,14.08748115,49.23248155,63.31996270
ORD0034752,Pune,CS-01,1.19403003,0.02177718,1,9945,14.08748115,39.01152564,53.09900678
ORD0034756,Pune,CS-01,3.59862877,0.54835242,0,9945,14.08748115,71.64097386,85.72845500
ORD0034758,Pune,PUN-05,0.78184444,0.01109233,1,6302,14.48746430,35.80568108,50.29314537
ORD0034759,Pune,PUN-06,1.31800629,0.02663067,1,8315,13.33734215,40.02496411,53.36230627
ORD0034760,Pune,PUN-05,1.25215735,0.02393452,1,6302,14.48746430,39.48313698,53.97060128
ORD0034767,Pune,CS-01,2.53459728,0.17143552,1,9945,14.08748115,52.88524661,66.97272776
ORD0034770,Pune,PUN-05,0.87718873,0.01297351,1,6302,14.48746430,36.52952629,51.01699059
ORD0034771,Pune,CS-01,1.44708902,0.03279821,1,9945,14.08748115,41.11356951,55.20105066
ORD0034772,Pune,PUN-06,0.40391215,0.00594729,1,8315,13.33734215,33.00580369,46.34314584
ORD0034774,Pune,PUN-06,0.64169365,0.00880650,1,8315,13.33734215,34.75605043,48.09339258
ORD0034778,Pune,PUN-04,2.75916706,0.23111538,0,3178,31.74952801,56.24763074,87.99715875
ORD0034782,Pune,PUN-06,1.65536432,0.04575290,1,8315,13.33734215,42.96013712,56.29747927
ORD0034783,Pune,PUN-03,2.06691808,0.08680808,1,6179,17.25198252,47.07266905,64.32465157
ORD0034784,Pune,PUN-03,0.53510413,0.00738655,1,6179,17.25198252,33.96732545,51.21930797
ORD0034786,Pune,CS-01,0.42567902,0.00616516,1,9945,14.08748115,33.16470805,47.25218920
ORD0034788,Pune,PUN-06,1.13082050,0.01964690,1,8315,13.33734215,38.50515044,51.84249260
ORD0034790,Pune,PUN-06,1.00113726,0.01589608,1,8315,13.33734215,37.48484322,50.82218537
ORD0034792,Pune,CS-01,1.82046601,0.05935103,1,9945,14.08748115,44.52379305,58.61127419
ORD0034794,Pune,CS-01,1.86946586,0.06406709,1,9945,14.08748115,45.00827388,59.09575502
ORD0034796,Pune,PUN-06,1.76695265,0.05457317,1,8315,13.33734215,44.00586351,57.34320566
ORD0034797,Pune,CS-01,0.66473740,0.00914738,1,9945,14.08748115,34.92758330,49.01506444
ORD0034798,Pune,PUN-01,0.87279011,0.01288017,1,4724,23.66638442,36.49593586,60.16232028
ORD0034799,Pune,CS-01,3.35642908,0.44799712,1,9945,14.08748115,66.93491732,81.02239846
ORD0034801,Pune,PUN-06,2.91482398,0.28026175,0,8315,13.33734215,58.81162026,72.14896241
ORD0034805,Pune,PUN-03,0.95787142,0.01480885,1,6179,17.25198252,37.14936541,54.40134793
ORD0034810,Pune,PUN-06,0.28131609,0.00485570,1,8315,13.33734215,32.11488365,45.45222580
ORD0034812,Pune,PUN-06,3.64062273,0.56558313,0,8315,13.33734215,72.45185296,85.78919511
ORD0034813,Pune,PUN-06,0.70923937,0.00984312,1,8315,13.33734215,35.25996931,48.59731146
ORD0034814,Pune,PUN-03,2.61064252,0.19015200,1,6179,17.25198252,53.97905748,71.23104000
ORD0034816,Pune,CS-01,0.83195361,0.01204468,1,9945,14.08748115,36.18501571,50.27249686
ORD0034817,Pune,PUN-03,0.85808186,0.01257285,1,6179,17.25198252,36.38375865,53.63574117
ORD0034822,Pune,PUN-01,2.86113006,0.26260793,1,4724,23.66638442,57.90614824,81.57253266
ORD0034823,Pune,PUN-06,3.27820541,0.41608793,0,8315,13.33734215,65.43007579,78.76741794
ORD0034824,Pune,PUN-03,1.19983036,0.02198362,1,6179,17.25198252,39.05832113,56.31030365
ORD0034827,Pune,PUN-05,4.85128207,0.90697114,0,6302,14.48746430,91.16810864,105.65557294
ORD0034828,Pune,PUN-01,0.89195189,0.01329168,1,4724,23.66638442,36.64241369,60.30879811
ORD0034834,Pune,PUN-03,2.82525579,0.25121982,1,6179,17.25198252,57.31338513,74.56536765
ORD0034836,Pune,CS-01,0.99889581,0.01583787,1,9945,14.08748115,37.46740691,51.55488806
ORD0034838,Pune,CS-01,1.17723817,0.02119017,1,9945,14.08748115,38.87637234,52.96385349
ORD0034839,Pune,CS-01,0.95013511,0.01462231,1,9945,14.08748115,37.08961513,51.17709628
ORD0034843,Pune,PUN-04,1.91972282,0.06926501,1,3178,31.74952801,45.51601008,77.26553808
ORD0034845,Pune,CS-01,0.82170185,0.01184348,1,9945,14.08748115,36.10721747,50.19469861
ORD0034852,Pune,PUN-06,1.61122868,0.04265310,1,8315,13.33734215,42.55819368,55.89553583
ORD0034853,Pune,PUN-05,3.79018597,0.62541086,1,6302,14.48746430,75.29362765,89.78109195
ORD0034860,Pune,PUN-06,1.09907121,0.01865531,1,8315,13.33734215,38.25315771,51.59049987
ORD0034863,Pune,PUN-06,1.02546793,0.01654161,1,8315,13.33734215,37.67452365,51.01186580
ORD0034866,Pune,CS-01,0.47379090,0.00667529,1,9945,14.08748115,33.51679494,47.60427609
ORD0034867,Pune,PUN-01,3.00978411,0.31319095,1,4724,23.66638442,60.46421731,84.13060173
ORD0034871,Pune,PUN-06,0.75703028,0.01064868,1,8315,13.33734215,35.61867244,48.95601459
ORD0034873,Pune,PUN-03,1.14366153,0.02006246,1,6179,17.25198252,38.60750447,55.85948700
ORD0034875,Pune,PUN-03,1.72901331,0.05140785,1,6179,17.25198252,43.64532878,60.89731130
ORD0034876,Pune,PUN-04,3.15370290,0.36681530,0,3178,31.74952801,63.08037930,94.82990731
ORD0034878,Pune,PUN-04,3.43867905,0.48201195,0,3178,31.74952801,68.53111179,100.28063979
ORD0034880,Pune,PUN-03,1.50397867,0.03593577,1,6179,17.25198252,41.60592389,58.85790641
ORD0034882,Pune,PUN-03,2.24198022,0.11283395,1,6179,17.25198252,49.07888013,66.33086265
ORD0034886,Pune,PUN-06,0.96553113,0.01499585,1,8315,13.33734215,37.20859335,50.54593551
ORD0034889,Pune,PUN-01,2.50535757,0.16463834,1,4724,23.66638442,52.47665309,76.14303751
ORD0034890,Pune,PUN-06,3.50769806,0.51069751,0,8315,13.33734215,69.87481181,83.21215397
ORD0034892,Pune,PUN-05,5.16360505,0.94249179,0,6302,14.48746430,94.41998914,108.90745344
ORD0034895,Pune,PUN-05,0.64925417,0.00891693,1,6302,14.48746430,34.81228706,49.29975135
ORD0034896,Pune,PUN-01,1.04278833,0.01701677,1,4724,23.66638442,37.81002156,61.47640598
ORD0034897,Pune,PUN-03,1.96579413,0.07437032,1,6179,17.25198252,45.99166859,63.24365111
ORD0034901,Pune,PUN-01,0.98834168,0.01556661,1,4724,23.66638442,37.38538998,61.05177440
ORD0034902,Pune,PUN-01,0.38482625,0.00576255,1,4724,23.66638442,32.86666037,56.53304479
ORD0034903,Pune,CS-01,1.09658464,0.01857975,1,9945,14.08748115,38.23348509,52.32096624
ORD0034907,Pune,PUN-03,1.92729531,0.07008128,1,6179,17.25198252,45.59350554,62.84548806
ORD0034909,Pune,PUN-01,2.84605036,0.25778073,1,4724,23.66638442,57.65577428,81.32215870
ORD0034911,Pune,PUN-05,4.39761281,0.82094171,0,6302,14.48746430,85.41154107,99.89900537
ORD0034913,Pune,PUN-05,5.12070487,0.93850058,0,6302,14.48746430,93.99995153,108.48741583
ORD0034914,Pune,PUN-05,0.75910222,0.01068505,1,6302,14.48746430,35.63426693,50.12173123
ORD0034916,Pune,CS-01,0.52949499,0.00731847,1,9945,14.08748115,33.92601903,48.01350017
ORD0034918,Pune,CS-01,0.64345012,0.00883203,1,9945,14.08748115,34.76911179,48.85659293
ORD0034920,Pune,PUN-05,1.63905762,0.04458340,1,6302,14.48746430,42.81090530,57.29836960
ORD0034921,Pune,CS-01,3.69584060,0.58799452,0,9945,14.08748115,73.51071990,87.59820105
ORD0034923,Pune,PUN-05,0.59658637,0.00817526,1,6302,14.48746430,34.42136228,48.90882658
ORD0034927,Pune,PUN-06,2.40497211,0.14294325,1,8315,13.33734215,51.12310231,64.46044446
ORD0034929,Pune,PUN-05,3.99063852,0.69971376,1,6302,14.48746430,78.92588258,93.41334688
ORD0034932,Pune,PUN-06,0.75859149,0.01067607,1,8315,13.33734215,35.63042255,48.96776470
ORD0034933,Pune,PUN-03,1.82306265,0.05959257,1,6179,17.25198252,44.54921571,61.80119823
ORD0034934,Pune,PUN-06,0.77966717,0.01105269,1,8315,13.33734215,35.78925075,49.12659290
ORD0034935,Pune,PUN-03,2.26886425,0.11738746,1,6179,17.25198252,49.40367355,66.65565607
ORD0034936,Pune,PUN-05,4.31995764,0.80116615,0,6302,14.48746430,84.27468795,98.76215225
ORD0034942,Pune,PUN-03,1.36395874,0.02868489,1,6179,17.25198252,40.40825804,57.66024056
ORD0034943,Pune,PUN-01,3.73168188,0.60235461,0,4724,23.66638442,74.19241139,97.85879581
ORD0034945,Pune,CS-01,0.62272911,0.00853542,1,9945,14.08748115,34.61516646,48.70264760
ORD0034946,Pune,PUN-06,1.86752391,0.06387372,1,8315,13.33734215,44.98887888,58.32622103
ORD0034948,Pune,PUN-06,2.94378596,0.29007922,0,8315,13.33734215,59.30887832,72.64622047
ORD0034949,Pune,CS-01,2.15879355,0.09970957,1,9945,14.08748115,48.10284192,62.19032306
ORD0034950,Pune,CS-01,0.63736174,0.00874383,1,9945,14.08748115,34.72384720,48.81132834
ORD0034952,Pune,PUN-05,4.00905084,0.70610787,0,6302,14.48746430,79.24659209,93.73405639
ORD0034955,Pune,PUN-03,1.23228025,0.02317431,1,6179,17.25198252,39.32119095,56.57317347
ORD0034957,Pune,PUN-06,2.57084627,0.18016874,0,8315,13.33734215,53.40098598,66.73832813
ORD0034958,Pune,PUN-06,3.67575061,0.57987761,0,8315,13.33734215,73.12658244,86.46392459
ORD0034959,Pune,PUN-06,4.02709999,0.71229803,0,8315,13.33734215,79.55864081,92.89598297
ORD0034960,Pune,PUN-01,2.36276856,0.13455839,1,4724,23.66638442,50.57613158,74.24251600
ORD0034961,Pune,PUN-06,3.84411022,0.64617228,0,8315,13.33734215,76.29393995,89.63128210
ORD0034963,Pune,PUN-03,1.22904206,0.02305271,1,6179,17.25198252,39.29487586,56.54685838
ORD0034967,Pune,PUN-06,3.61098641,0.55343688,0,8315,13.33734215,71.88001132,85.21735348
ORD0034969,Pune,CS-01,1.24808726,0.02377690,1,9945,14.08748115,39.44991782,53.53739897
ORD0034970,Pune,CS-01,0.88774195,0.01320017,1,9945,14.08748115,36.61019880,50.69767995
ORD0034972,Pune,PUN-06,3.57250348,0.53757133,0,8315,13.33734215,71.13466431,84.47200646
ORD0034973,Pune,CS-01,2.91645567,0.28080943,1,9945,14.08748115,58.83947262,72.92695376
ORD0034974,Pune,PUN-04,1.57446808,0.04022541,1,3178,31.74952801,42.22803895,73.97756695
ORD0034976,Pune,CS-01,1.52012697,0.03687783,1,9945,14.08748115,41.74722369,55.83470484
ORD0034979,Pune,PUN-06,2.36178612,0.13436824,1,8315,13.33734215,50.56355014,63.90089230
ORD0034980,Pune,PUN-06,3.50443382,0.50934093,0,8315,13.33734215,69.81126472,83.14860687
ORD0034985,Pune,PUN-03,0.90081903,0.01348647,1,6179,17.25198252,36.71032737,53.96230989
ORD0034986,Pune,CS-01,2.46883641,0.15645445,1,9945,14.08748115,51.97548848,66.06296963
ORD0034991,Pune,PUN-05,1.29239656,0.02554867,1,6302,14.48746430,39.81323588,54.30070018
ORD0034992,Pune,CS-01,1.35728718,0.02837738,1,9945,14.08748115,40.35233161,54.43981276
ORD0034993,Pune,CS-01,3.03188169,0.32114942,1,9945,14.08748115,60.85765437,74.94513552
ORD0034995,Pune,PUN-06,1.81222190,0.05859023,1,8315,13.33734215,44.44326004,57.78060220
ORD0034999,Pune,PUN-05,4.21978802,0.77329569,0,6302,14.48746430,82.73738691,97.22485121
ORD0035002,Pune,PUN-06,1.21864136,0.02266637,1,8315,13.33734215,39.21048069,52.54782284
ORD0035008,Pune,CS-01,1.87697452,0.06481994,1,9945,14.08748115,45.08341975,59.17090090
ORD0035009,Pune,PUN-06,1.83526130,0.06073967,1,8315,13.33734215,44.66901916,58.00636131
ORD0035016,Pune,PUN-05,1.08128953,0.01812158,1,6302,14.48746430,38.11267400,52.60013830
ORD0035017,Pune,PUN-03,2.17972117,0.10287756,1,6179,17.25198252,48.34437516,65.59635768
ORD0035019,Pune,PUN-05,1.61130891,0.04265854,1,6302,14.48746430,42.55891869,57.04638299
ORD0035021,Pune,CS-01,2.22055252,0.10931575,1,9945,14.08748115,48.82334018,62.91082132
ORD0035022,Pune,PUN-06,1.39780878,0.03029565,1,8315,13.33734215,40.69353097,54.03087312
ORD0035029,Pune,PUN-05,0.58537078,0.00802540,1,6302,14.48746430,34.33835748,48.82582178
ORD0035031,Pune,PUN-06,2.82706778,0.25178708,0,8315,13.33734215,57.34308695,70.68042910
ORD0035033,Pune,CS-01,2.67901114,0.20827998,1,9945,14.08748115,55.00147722,69.08895837
ORD0035036,Pune,CS-01,3.09065680,0.34282043,1,9945,14.08748115,61.91921057,76.00669171
ORD0035038,Pune,PUN-05,5.04734294,0.93107068,0,6302,14.48746430,93.26352097,107.75098526
ORD0035039,Pune,PUN-06,1.33049700,0.02717445,1,8315,13.33734215,40.12871233,53.46605448
ORD0035043,Pune,CS-01,2.65148062,0.20083105,1,9945,14.08748115,54.58529585,68.67277700
ORD0035049,Pune,CS-01,2.40380406,0.14270544,1,9945,14.08748115,51.10779163,65.19527278
ORD0035050,Pune,CS-01,1.90450665,0.06765136,1,9945,14.08748115,45.36108721,59.44856836
ORD0035051,Pune,PUN-03,2.27341095,0.11817313,1,6179,17.25198252,49.45907057,66.71105309
ORD0035052,Pune,PUN-03,2.44622764,0.15155615,1,6179,17.25198252,51.67027801,68.92226053
ORD0035054,Pune,PUN-06,1.33573965,0.02740588,1,8315,13.33734215,40.17235403,53.50969618
ORD0035056,Pune,PUN-03,1.36529584,0.02874691,1,6179,17.25198252,40.41947828,57.67146080
ORD0035059,Pune,PUN-05,4.92512466,0.91682749,0,6302,14.48746430,91.98069719,106.46816148
ORD0035063,Pune,PUN-06,2.14833709,0.09815940,1,8315,13.33734215,47.98314170,61.32048386
ORD0035066,Pune,PUN-06,1.57209451,0.04007330,1,8315,13.33734215,42.20686043,55.54420258
ORD0035070,Pune,PUN-03,1.75622999,0.05366040,1,6179,17.25198252,43.90342198,61.15540451
ORD0035071,Pune,PUN-03,2.85188156,0.25964048,1,6179,17.25198252,57.75238535,75.00436788
ORD0035074,Pune,PUN-06,1.46566929,0.03379269,1,8315,13.33734215,41.27346578,54.61080794
ORD0035075,Pune,CS-01,0.82562031,0.01191999,1,9945,14.08748115,36.13694191,50.22442305
ORD0035076,Pune,PUN-06,1.41939115,0.03136804,1,8315,13.33734215,40.87677921,54.21412136
ORD0035078,Pune,CS-01,1.25759677,0.02414676,1,9945,14.08748115,39.52758009,53.61506124
ORD0035079,Pune,PUN-06,0.58471185,0.00801668,1,8315,13.33734215,34.33348340,47.67082555
ORD0035080,Pune,PUN-05,1.74997098,0.05313428,1,6302,14.48746430,43.84382524,58.33128954
ORD0035082,Pune,PUN-01,2.51844235,0.16765296,1,4724,23.66638442,52.65868516,76.32506958
ORD0035088,Pune,PUN-01,2.82379916,0.25076442,1,4724,23.66638442,57.28952664,80.95591106
ORD0035091,Pune,PUN-01,0.56394490,0.00774665,1,4724,23.66638442,34.18001384,57.84639826
ORD0035101,Pune,PUN-06,2.25537159,0.11508254,1,8315,13.33734215,49.24007733,62.57741948
ORD0035103,Pune,PUN-01,1.97900679,0.07589714,1,4724,23.66638442,46.12996176,69.79634618
ORD0035104,Pune,PUN-05,6.21737613,0.98953335,0,6302,14.48746430,103.20763350,117.69509780
ORD0035105,Pune,CS-01,3.01779711,0.31606447,1,9945,14.08748115,60.60651376,74.69399490
ORD0035106,Pune,PUN-06,2.17400806,0.10200398,1,8315,13.33734215,48.27817588,61.61551804
