order_id,city,assigned_facility,assignment_distance_km,assigned_radius_km,expected_breach_prob,after_coverage,assigned_month_orders,after_fixed_cost_per_order,after_variable_cost_inr,after_cost_to_serve_inr
ORD0055594,Pune,PUN-03,0.941318,3.500000,0.014413,1,6179,17.251983,37.021604,54.273587
ORD0055595,Pune,PUN-04,1.212148,2.500000,0.022428,1,3178,31.749528,39.157890,70.907418
ORD0055596,Pune,PUN-05,1.125743,4.000000,0.019485,1,6302,14.487464,38.464751,52.952215
ORD0055598,Pune,PUN-01,3.213520,3.500000,0.390211,1,4724,23.666384,64.200957,87.867342
ORD0055600,Pune,PUN-03,2.599718,3.500000,0.187370,1,6179,17.251983,53.819130,71.071113
ORD0055602,Pune,PUN-03,3.186200,3.500000,0.379455,1,6179,17.251983,63.687060,80.939042
ORD0055608,Pune,PUN-01,1.199030,3.500000,0.021955,1,4724,23.666384,39.051857,62.718241
ORD0055610,Pune,PUN-06,1.308380,2.500000,0.026219,1,8315,13.337342,39.945229,53.282571
ORD0055612,Pune,PUN-03,0.953305,3.500000,0.014698,1,6179,17.251983,37.114088,54.366070
ORD0055614,Pune,PUN-04,2.081301,2.500000,0.088723,1,3178,31.749528,47.230798,78.980326
ORD0055615,Pune,PUN-01,0.933853,3.500000,0.014237,1,4724,23.666384,36.964086,60.630471
ORD0055618,Pune,PUN-01,2.637862,3.500000,0.197221,1,4724,23.666384,54.381648,78.048033
ORD0055619,Pune,CS-01,2.294203,3.500000,0.121824,1,9945,14.087481,49.714147,63.801629
ORD0055622,Pune,PUN-06,1.056548,2.500000,0.017404,1,8315,13.337342,37.917953,51.255295
ORD0055623,Pune,PUN-03,2.203912,3.500000,0.106650,1,6179,17.251983,48.626892,65.878875
ORD0055624,Pune,PUN-05,0.824194,4.000000,0.011892,1,6302,14.487464,36.126121,50.613586
ORD0055626,Pune,CS-01,0.719521,3.500000,0.010011,1,9945,14.087481,35.336979,49.424460
ORD0055628,Pune,CS-01,1.162904,3.500000,0.020701,1,9945,14.087481,38.761364,52.848846
ORD0055630,Pune,PUN-04,1.634149,2.500000,0.044237,1,3178,31.749528,42.766156,74.515684
ORD0055632,Pune,PUN-05,1.157492,4.000000,0.020520,1,6302,14.487464,38.718034,53.205498
ORD0055633,Pune,CS-01,0.750330,3.500000,0.010532,1,9945,14.087481,35.568270,49.655751
ORD0055636,Pune,PUN-03,2.508558,3.500000,0.165372,1,6179,17.251983,52.521057,69.773039
ORD0055638,Pune,CS-01,3.416677,3.500000,0.472883,1,9945,14.087481,68.103239,82.190720
ORD0055639,Pune,PUN-03,3.198046,3.500000,0.384105,1,6179,17.251983,63.909469,81.161452
ORD0055646,Pune,CS-01,1.308261,3.500000,0.026214,1,9945,14.087481,39.944243,54.031724
ORD0055648,Pune,PUN-05,0.613810,4.000000,0.008411,1,6302,14.487464,34.548996,49.036460
ORD0055649,Pune,PUN-06,2.096270,2.500000,0.090756,1,8315,13.337342,47.396582,60.733924
ORD0055650,Pune,PUN-03,3.075847,3.500000,0.337293,1,6179,17.251983,61.649732,78.901715
ORD0055651,Pune,PUN-06,1.281359,2.500000,0.025096,1,8315,13.337342,39.722384,53.059726
ORD0055654,Pune,PUN-05,6.474642,4.000000,0.993152,0,6302,14.487464,105.117042,119.604506
ORD0055661,Pune,PUN-05,7.372104,4.000000,0.998452,0,6302,14.487464,111.558292,126.045756
ORD0055662,Pune,PUN-03,2.348010,3.500000,0.131726,1,6179,17.251983,50.387845,67.639827
ORD0055664,Pune,PUN-01,3.207545,3.500000,0.387849,1,4724,23.666384,64.088282,87.754667
ORD0055665,Pune,PUN-04,2.239001,2.500000,0.112339,1,3178,31.749528,49.043170,80.792698
ORD0055666,Pune,CS-01,0.841420,3.500000,0.012233,1,9945,14.087481,36.256942,50.344424
ORD0055668,Pune,PUN-01,3.717316,3.500000,0.596619,0,4724,23.666384,73.919768,97.586152
ORD0055671,Pune,PUN-03,2.332024,3.500000,0.128715,1,6179,17.251983,50.185608,67.437590
ORD0055673,Pune,CS-01,0.955232,3.500000,0.014745,1,9945,14.087481,37.128971,51.216452
ORD0055678,Pune,PUN-06,2.575437,2.500000,0.181299,0,8315,13.337342,53.467032,66.804374
ORD0055680,Pune,PUN-06,1.771563,2.500000,0.054970,1,8315,13.337342,44.050042,57.387384
ORD0055685,Pune,CS-01,1.442628,3.500000,0.032564,1,9945,14.087481,41.075305,55.162786
ORD0055689,Pune,PUN-06,2.653043,2.500000,0.201248,0,8315,13.337342,54.608747,67.946089
ORD0055691,Pune,CS-01,0.722220,3.500000,0.010056,1,9945,14.087481,35.357212,49.444694
ORD0055692,Pune,PUN-05,3.679221,4.000000,0.581283,1,6302,14.487464,73.193032,87.680497
ORD0055701,Pune,PUN-01,0.786692,3.500000,0.011181,1,4724,23.666384,35.842275,59.508659
ORD0055703,Pune,PUN-06,1.665651,2.500000,0.046506,1,8315,13.337342,43.054729,56.392072
ORD0055704,Pune,CS-01,3.602108,3.500000,0.549785,0,9945,14.087481,71.708303,85.795785
ORD0055705,Pune,PUN-03,2.367440,3.500000,0.135466,1,6179,17.251983,50.636046,67.888029
ORD0055712,Pune,PUN-05,0.627795,4.000000,0.008607,1,6302,14.487464,34.652776,49.140240
ORD0055713,Pune,PUN-06,1.698665,2.500000,0.049002,1,8315,13.337342,43.360707,56.698050
ORD0055715,Pune,PUN-03,1.233273,3.500000,0.023212,1,6179,17.251983,39.329264,56.581247
ORD0055717,Pune,PUN-04,1.393212,2.500000,0.030072,1,3178,31.749528,40.654640,72.404168
ORD0055721,Pune,PUN-06,1.481456,2.500000,0.034660,1,8315,13.337342,41.410002,54.747344
ORD0055722,Pune,PUN-03,0.492799,3.500000,0.006888,1,6179,17.251983,33.656239,50.908222
ORD0055723,Pune,PUN-03,2.372292,3.500000,0.136413,1,6179,17.251983,50.698442,67.950424
ORD0055727,Pune,CS-01,1.574471,3.500000,0.040226,1,9945,14.087481,42.228065,56.315546
ORD0055729,Pune,PUN-04,0.753098,2.500000,0.010580,1,3178,31.749528,35.589087,67.338615
ORD0055730,Pune,PUN-05,0.670905,4.000000,0.009241,1,6302,14.487464,34.973562,49.461026
ORD0055735,Pune,PUN-03,1.570106,3.500000,0.039946,1,6179,17.251983,42.189126,59.441109
ORD0055736,Pune,PUN-05,6.251532,4.000000,0.990106,0,6302,14.487464,103.463892,117.951356
ORD0055738,Pune,CS-01,3.253379,3.500000,0.406093,1,9945,14.087481,64.956445,79.043926
ORD0055741,Pune,PUN-03,1.631076,3.500000,0.044021,1,6179,17.251983,42.738178,59.990161
ORD0055742,Pune,PUN-03,2.250712,3.500000,0.114296,1,6179,17.251983,49.183855,66.435837
ORD0055743,Pune,CS-01,1.869495,3.500000,0.064070,1,9945,14.087481,45.008566,59.096047
ORD0055744,Pune,PUN-05,1.273226,4.000000,0.024767,1,6302,14.487464,39.655584,54.143048
ORD0055745,Pune,CS-01,2.687048,3.500000,0.210492,1,9945,14.087481,55.124106,69.211587
ORD0055746,Pune,PUN-05,5.326879,4.000000,0.955559,0,6302,14.487464,95.954910,110.442374
ORD0055749,Pune,PUN-05,1.803245,4.000000,0.057772,1,6302,14.487464,44.355879,58.843344
ORD0055752,Pune,PUN-03,1.893311,3.500000,0.066486,1,6179,17.251983,45.247769,62.499751
ORD0055756,Pune,PUN-03,2.526655,3.500000,0.169567,1,6179,17.251983,52.773604,70.025586
ORD0055757,Pune,PUN-03,1.928950,3.500000,0.070261,1,6179,17.251983,45.610471,62.862454
ORD0055758,Pune,PUN-03,3.126387,3.500000,0.356330,1,6179,17.251983,62.574592,79.826575
ORD0055760,Pune,CS-01,0.786463,3.500000,0.011177,1,9945,14.087481,35.840545,49.928026
ORD0055761,Pune,PUN-05,6.017744,4.000000,0.985472,0,6302,14.487464,101.688370,116.175835
ORD0055762,Pune,PUN-06,0.723895,2.500000,0.010084,1,8315,13.337342,35.369774,48.707116
ORD0055766,Pune,CS-01,1.372140,3.500000,0.029066,1,9945,14.087481,40.476974,54.564455
ORD0055768,Pune,PUN-03,2.769296,3.500000,0.234122,1,6179,17.251983,56.408732,73.660714
ORD0055769,Pune,PUN-06,1.846777,2.500000,0.061841,1,8315,13.337342,44.782684,58.120027
ORD0055770,Pune,PUN-01,0.747142,3.500000,0.010477,1,4724,23.666384,35.544302,59.210687
ORD0055772,Pune,PUN-06,1.192781,2.500000,0.021733,1,8315,13.337342,39.001455,52.338797
ORD0055775,Pune,PUN-05,3.988423,4.000000,0.698939,1,6302,14.487464,78.887139,93.374603
ORD0055782,Pune,PUN-06,1.439407,2.500000,0.032395,1,8315,13.337342,41.047706,54.385048
ORD0055784,Pune,CS-01,1.034137,3.500000,0.016778,1,9945,14.087481,37.742295,51.829776
ORD0055790,Pune,PUN-06,1.755009,2.500000,0.053557,1,8315,13.337342,43.891789,57.229131
ORD0055791,Pune,CS-01,1.925033,3.500000,0.069836,1,9945,14.087481,45.570322,59.657803
ORD0055793,Pune,PUN-06,1.489648,2.500000,0.035119,1,8315,13.337342,41.481112,54.818454
ORD0055796,Pune,PUN-01,3.098550,3.500000,0.345784,1,4724,23.666384,62.063360,85.729744
ORD0055797,Pune,PUN-05,4.532515,4.000000,0.851585,0,6302,14.487464,87.275152,101.762616
ORD0055798,Pune,CS-01,1.163396,3.500000,0.020718,1,9945,14.087481,38.765309,52.852790
ORD0055802,Pune,CS-01,3.476033,3.500000,0.497534,1,9945,14.087481,69.258256,83.345737
ORD0055803,Pune,PUN-03,0.474329,3.500000,0.006681,1,6179,17.251983,33.520737,50.772720
ORD0055805,Pune,PUN-05,0.447555,4.000000,0.006392,1,6302,14.487464,33.324652,47.812116
ORD0055808,Pune,PUN-05,1.680728,4.000000,0.047630,1,6302,14.487464,43.193997,57.681461
ORD0055811,Pune,CS-01,2.840997,3.500000,0.256176,1,9945,14.087481,57.572264,71.659745
ORD0055813,Pune,PUN-01,0.376492,3.500000,0.005684,1,4724,23.666384,32.805952,56.472336
ORD0055818,Pune,PUN-04,2.101060,2.500000,0.091416,1,3178,31.749528,47.449899,79.199427
ORD0055819,Pune,PUN-01,0.800105,3.500000,0.011430,1,4724,23.666384,35.943650,59.610034
ORD0055827,Pune,PUN-01,0.816178,3.500000,0.011736,1,4724,23.666384,36.065340,59.731724
ORD0055831,Pune,CS-01,1.154148,3.500000,0.020408,1,9945,14.087481,38.691283,52.778764
ORD0055834,Pune,PUN-06,1.153722,2.500000,0.020394,1,8315,13.337342,38.687875,52.025217
ORD0055835,Pune,CS-01,1.867146,3.500000,0.063836,1,9945,14.087481,44.985105,59.072586
ORD0055837,Pune,PUN-05,0.663823,4.000000,0.009134,1,6302,14.487464,34.920769,49.408234
ORD0055839,Pune,PUN-03,3.108615,3.500000,0.349580,1,6179,17.251983,62.247705,79.499688
ORD0055840,Pune,PUN-06,0.530086,2.500000,0.007326,1,8315,13.337342,33.930370,47.267712
ORD0055841,Pune,CS-01,3.463767,3.500000,0.492435,1,9945,14.087481,69.019434,83.106915
ORD0055842,Pune,PUN-04,0.983990,2.500000,0.015456,1,3178,31.749528,37.351612,69.101140
ORD0055845,Pune,PUN-05,1.416479,4.000000,0.031221,1,6302,14.487464,40.851988,55.339452
ORD0055846,Pune,PUN-06,0.951788,2.500000,0.014662,1,8315,13.337342,37.102376,50.439718
ORD0055847,Pune,CS-01,3.098389,3.500000,0.345723,1,9945,14.087481,62.060419,76.147900
ORD0055852,Pune,PUN-01,0.879013,3.500000,0.013012,1,4724,23.666384,36.543464,60.209849
ORD0055860,Pune,PUN-05,0.411444,4.000000,0.006022,1,6302,14.487464,33.060761,47.548225
ORD0055861,Pune,CS-01,1.297766,3.500000,0.025772,1,9945,14.087481,39.857519,53.945000
ORD0055862,Pune,PUN-05,6.468481,4.000000,0.993082,0,6302,14.487464,105.071812,119.559277
ORD0055867,Pune,PUN-05,1.882716,4.000000,0.065401,1,6302,14.487464,45.141050,59.628515
ORD0055868,Pune,PUN-03,1.416859,3.500000,0.031240,1,6179,17.251983,40.855221,58.107203
ORD0055870,Pune,CS-01,0.488711,3.500000,0.006842,1,9945,14.087481,33.626236,47.713717
ORD0055872,Pune,PUN-05,6.038350,4.000000,0.985955,0,6302,14.487464,101.847085,116.334549
ORD0055874,Pune,PUN-03,0.460004,3.500000,0.006525,1,6179,17.251983,33.415780,50.667763
ORD0055876,Pune,PUN-06,2.700538,2.500000,0.214245,0,8315,13.337342,55.331115,68.668457
ORD0055877,Pune,PUN-06,1.096944,2.500000,0.018591,1,8315,13.337342,38.236330,51.573672
ORD0055878,Pune,CS-01,2.476346,3.500000,0.158110,1,9945,14.087481,52.077715,66.165196
ORD0055880,Pune,CS-01,1.477326,3.500000,0.034431,1,9945,14.087481,41.374228,55.461709
ORD0055884,Pune,PUN-06,1.481227,2.500000,0.034648,1,8315,13.337342,41.408021,54.745363
ORD0055885,Pune,PUN-05,0.891376,4.000000,0.013279,1,6302,14.487464,36.638008,51.125472
ORD0055886,Pune,CS-01,1.737222,3.500000,0.052078,1,9945,14.087481,43.722885,57.810366
ORD0055887,Pune,PUN-05,0.608721,4.000000,0.008341,1,6302,14.487464,34.511265,48.998729
ORD0055888,Pune,PUN-01,3.016772,3.500000,0.315696,1,4724,23.666384,60.588283,84.254667
ORD0055892,Pune,PUN-06,3.969374,2.500000,0.692231,0,8315,13.337342,78.552553,91.889895
ORD0055895,Pune,PUN-01,0.988056,3.500000,0.015559,1,4724,23.666384,37.383175,61.049559
ORD0055896,Pune,PUN-06,0.674425,2.500000,0.009295,1,8315,13.337342,34.999809,48.337151
ORD0055899,Pune,PUN-06,2.016975,2.500000,0.080446,1,8315,13.337342,46.532208,59.869550
ORD0055902,Pune,CS-01,0.774342,3.500000,0.010956,1,9945,14.087481,35.749086,49.836567
ORD0055903,Pune,CS-01,2.712143,3.500000,0.217512,1,9945,14.087481,55.510352,69.597833
ORD0055905,Pune,CS-01,2.702720,3.500000,0.214856,1,9945,14.087481,55.364735,69.452216
ORD0055906,Pune,PUN-03,1.724435,3.500000,0.051038,1,6179,17.251983,43.602176,60.854158
ORD0055907,Pune,PUN-06,3.356097,2.500000,0.447861,0,8315,13.337342,66.928505,80.265847
ORD0055909,Pune,PUN-04,1.395807,2.500000,0.030198,1,3178,31.749528,40.676592,72.426120
ORD0055910,Pune,PUN-05,0.310200,4.000000,0.005093,1,6302,14.487464,32.324201,46.811665
ORD0055911,Pune,PUN-05,5.900445,4.000000,0.982398,0,6302,14.487464,100.775051,115.262516
ORD0055913,Pune,PUN-01,3.809041,3.500000,0.632727,0,4724,23.666384,75.645100,99.311484
ORD0055915,Pune,PUN-01,0.585178,3.500000,0.008023,1,4724,23.666384,34.336928,58.003312
ORD0055918,Pune,CS-01,1.157234,3.500000,0.020511,1,9945,14.087481,38.715970,52.803451
ORD0055919,Pune,CS-01,1.814922,3.500000,0.058838,1,9945,14.087481,44.469601,58.557082
ORD0055920,Pune,PUN-03,1.754707,3.500000,0.053532,1,6179,17.251983,43.888910,61.140893
ORD0055923,Pune,CS-01,1.098539,3.500000,0.018639,1,9945,14.087481,38.248944,52.336425
ORD0055926,Pune,PUN-06,0.555336,2.500000,0.007637,1,8315,13.337342,34.116474,47.453816
ORD0055927,Pune,PUN-06,0.650350,2.500000,0.008933,1,8315,13.337342,34.820439,48.157782
ORD0055930,Pune,PUN-04,0.502004,2.500000,0.006994,1,3178,31.749528,33.723841,65.473369
ORD0055933,Pune,PUN-06,0.824532,2.500000,0.011899,1,8315,13.337342,36.128682,49.466024
ORD0055935,Pune,PUN-04,3.226068,2.500000,0.395187,0,3178,31.749528,64.438084,96.187612
ORD0055943,Pune,PUN-06,1.882655,2.500000,0.065395,1,8315,13.337342,45.140434,58.477776
ORD0055944,Pune,PUN-06,3.973581,2.500000,0.693720,0,8315,13.337342,78.626672,91.964014
ORD0055948,Pune,PUN-01,0.660175,3.500000,0.009079,1,4724,23.666384,34.893595,58.559979
ORD0055951,Pune,CS-01,1.567226,3.500000,0.039763,1,9945,14.087481,42.163469,56.250950
ORD0055953,Pune,CS-01,0.339139,3.500000,0.005343,1,9945,14.087481,32.534270,46.621752
ORD0055955,Pune,CS-01,2.223880,3.500000,0.109856,1,9945,14.087481,48.862826,62.950307
ORD0055957,Pune,PUN-01,3.880748,3.500000,0.659975,0,4724,23.666384,76.964495,100.630880
ORD0055959,Pune,PUN-01,2.611172,3.500000,0.190288,1,4724,23.666384,53.986827,77.653212
ORD0055962,Pune,PUN-05,6.717929,4.000000,0.995420,0,6302,14.487464,106.888103,121.375567
ORD0055964,Pune,CS-01,3.211122,3.500000,0.389262,1,9945,14.087481,64.155726,78.243207
ORD0055967,Pune,PUN-06,2.064588,2.500000,0.086501,1,8315,13.337342,47.047156,60.384498
ORD0055968,Pune,PUN-04,2.113316,2.500000,0.093123,1,3178,31.749528,47.586901,79.336429
ORD0055971,Pune,PUN-05,1.623110,4.000000,0.043467,1,6302,14.487464,42.665791,57.153256
ORD0055974,Pune,PUN-01,0.862391,3.500000,0.012662,1,4724,23.666384,36.416600,60.082984
ORD0055976,Pune,PUN-01,0.995398,3.500000,0.015747,1,4724,23.666384,37.440209,61.106594
ORD0055979,Pune,CS-01,2.112528,3.500000,0.093012,1,9945,14.087481,47.578065,61.665546
ORD0055982,Pune,PUN-05,4.108021,4.000000,0.739071,0,6302,14.487464,80.928266,95.415730
ORD0055985,Pune,CS-01,1.328242,3.500000,0.027075,1,9945,14.087481,40.109958,54.197439
ORD0055988,Pune,CS-01,1.391108,3.500000,0.029970,1,9945,14.087481,40.636859,54.724340
ORD0055989,Pune,CS-01,2.275365,3.500000,0.118512,1,9945,14.087481,49.482924,63.570405
ORD0055991,Pune,PUN-06,2.009505,2.500000,0.079532,1,8315,13.337342,46.452491,59.789833
ORD0055994,Pune,PUN-03,2.931386,3.500000,0.285851,1,6179,17.251983,59.095236,76.347218
ORD0055995,Pune,PUN-06,0.993788,2.500000,0.015706,1,8315,13.337342,37.427694,50.765036
ORD0056003,Pune,PUN-03,2.404522,3.500000,0.142852,1,6179,17.251983,51.117200,68.369182
ORD0056005,Pune,PUN-03,0.941333,3.500000,0.014413,1,6179,17.251983,37.021719,54.273702
ORD0056006,Pune,PUN-06,1.732932,2.500000,0.051727,1,8315,13.337342,43.682318,57.019660
ORD0056007,Pune,PUN-06,3.305285,2.500000,0.427069,0,8315,13.337342,65.949068,79.286411
ORD0056009,Pune,PUN-01,0.997470,3.500000,0.015801,1,4724,23.666384,37.456322,61.122707
ORD0056012,Pune,CS-01,1.562866,3.500000,0.039487,1,9945,14.087481,42.124677,56.212158
ORD0056013,Pune,PUN-01,0.899580,3.500000,0.013459,1,4724,23.666384,36.700829,60.367214
ORD0056014,Pune,PUN-03,1.688932,3.500000,0.048253,1,6179,17.251983,43.270113,60.522095
ORD0056015,Pune,PUN-01,0.879816,3.500000,0.013030,1,4724,23.666384,36.549597,60.215982
ORD0056019,Pune,PUN-06,3.774272,2.500000,0.619191,0,8315,13.337342,74.995622,88.332965
ORD0056022,Pune,PUN-06,1.688683,2.500000,0.048234,1,8315,13.337342,43.267796,56.605138
ORD0056024,Pune,PUN-05,6.320455,4.000000,0.991168,0,6302,14.487464,103.978217,118.465682
ORD0056026,Pune,PUN-03,3.632771,3.500000,0.562372,0,6179,17.251983,72.300558,89.552541
ORD0056029,Pune,PUN-05,1.136311,4.000000,0.019824,1,6302,14.487464,38.548881,53.036345
ORD0056034,Pune,PUN-04,1.986987,2.500000,0.076833,1,3178,31.749528,46.213905,77.963433
ORD0056037,Pune,PUN-03,1.867265,3.500000,0.063848,1,6179,17.251983,44.986292,62.238275
ORD0056038,Pune,PUN-03,2.321468,3.500000,0.126759,1,6179,17.251983,50.053045,67.305028
ORD0056043,Pune,CS-01,3.855383,3.500000,0.650446,0,9945,14.087481,76.501074,90.588555
ORD0056044,Pune,PUN-06,2.363713,2.500000,0.134741,1,8315,13.337342,50.588239,63.925581
ORD0056045,Pune,PUN-03,2.255193,3.500000,0.115052,1,6179,17.251983,49.237926,66.489908
ORD0056046,Pune,PUN-06,3.783937,2.500000,0.622973,0,8315,13.337342,75.176757,88.514099
ORD0056054,Pune,PUN-01,3.822962,3.500000,0.638090,0,4724,23.666384,75.903445,99.569829
ORD0056056,Pune,PUN-05,6.787569,4.000000,0.995919,0,6302,14.487464,107.390547,121.878011
ORD0056057,Pune,PUN-04,1.966814,2.500000,0.074487,1,3178,31.749528,46.002308,77.751836
ORD0056059,Pune,PUN-01,2.247728,3.500000,0.113794,1,4724,23.666384,49.147925,72.814309
ORD0056060,Pune,PUN-06,2.119881,2.500000,0.094049,1,8315,13.337342,47.660640,60.997982
ORD0056063,Pune,CS-01,0.500937,3.500000,0.006981,1,9945,14.087481,33.716001,47.803482
ORD0056064,Pune,CS-01,1.956319,3.500000,0.073293,1,9945,14.087481,45.893018,59.980499
ORD0056065,Pune,PUN-03,1.393935,3.500000,0.030107,1,6179,17.251983,40.660754,57.912737
ORD0056066,Pune,PUN-03,2.587698,3.500000,0.184345,1,6179,17.251983,53.644249,70.896231
ORD0056067,Pune,PUN-05,0.800402,4.000000,0.011436,1,6302,14.487464,35.945892,50.433356
ORD0056072,Pune,PUN-01,2.162258,3.500000,0.100228,1,4724,23.666384,48.142644,71.809028
ORD0056079,Pune,PUN-01,0.471050,3.500000,0.006645,1,4724,23.666384,33.496702,57.163087
ORD0056080,Pune,PUN-01,1.219708,3.500000,0.022706,1,4724,23.666384,39.219126,62.885510
ORD0056086,Pune,PUN-03,1.291120,3.500000,0.025496,1,6179,17.251983,39.802715,57.054697
ORD0056087,Pune,PUN-06,0.963159,2.500000,0.014938,1,8315,13.337342,37.190242,50.527584
ORD0056088,Pune,PUN-03,2.538286,3.500000,0.172309,1,6179,17.251983,52.937258,70.189241
ORD0056091,Pune,PUN-04,2.101905,2.500000,0.091533,1,3178,31.749528,47.459317,79.208845
ORD0056095,Pune,CS-01,0.865586,3.500000,0.012729,1,9945,14.087481,36.440961,50.528442
ORD0056098,Pune,CS-01,2.071122,3.500000,0.087364,1,9945,14.087481,47.118772,61.206253
ORD0056099,Pune,PUN-06,1.649178,2.500000,0.045306,1,8315,13.337342,42.903417,56.240759
ORD0056100,Pune,CS-01,2.511527,3.500000,0.166054,1,9945,14.087481,52.562316,66.649797
ORD0056102,Pune,PUN-06,2.326771,2.500000,0.127738,1,8315,13.337342,50.119546,63.456888
ORD0056103,Pune,PUN-04,2.326221,2.500000,0.127636,1,3178,31.749528,50.112641,81.862169
ORD0056105,Pune,PUN-06,1.361210,2.500000,0.028558,1,8315,13.337342,40.385203,53.722545
ORD0056106,Pune,CS-01,3.260523,3.500000,0.408961,1,9945,14.087481,65.092502,79.179983
ORD0056107,Pune,CS-01,0.990556,3.500000,0.015623,1,9945,14.087481,37.402583,51.490064
ORD0056108,Pune,PUN-06,2.636657,2.500000,0.196904,0,8315,13.337342,54.363701,67.701043
ORD0056109,Pune,PUN-04,2.570947,2.500000,0.180194,0,3178,31.749528,53.402440,85.151968
ORD0056110,Pune,CS-01,3.367965,3.500000,0.452746,1,9945,14.087481,67.158139,81.245620
ORD0056112,Pune,CS-01,1.063146,3.500000,0.017592,1,9945,14.087481,37.969795,52.057277
ORD0056113,Pune,PUN-03,1.614190,3.500000,0.042855,1,6179,17.251983,42.584967,59.836949
ORD0056115,Pune,PUN-04,1.238322,2.500000,0.023403,1,3178,31.749528,39.370339,71.119867
ORD0056117,Pune,CS-01,1.136997,3.500000,0.019846,1,9945,14.087481,38.554347,52.641828
ORD0056118,Pune,PUN-05,1.212991,4.000000,0.022459,1,6302,14.487464,39.164710,53.652174
ORD0056122,Pune,PUN-06,3.598126,2.500000,0.548145,0,8315,13.337342,71.631236,84.968579
ORD0056124,Pune,PUN-06,3.541188,2.500000,0.524603,0,8315,13.337342,70.526394,83.863736
ORD0056126,Pune,PUN-06,1.779198,2.500000,0.055633,1,8315,13.337342,44.123390,57.460732
ORD0056127,Pune,PUN-05,0.928610,4.000000,0.014115,1,6302,14.487464,36.923729,51.411193
ORD0056130,Pune,CS-01,1.008656,3.500000,0.016093,1,9945,14.087481,37.543381,51.630862
ORD0056135,Pune,PUN-04,1.695307,2.500000,0.048742,1,3178,31.749528,43.329410,75.078938
ORD0056138,Pune,PUN-01,0.402992,3.500000,0.005938,1,4724,23.666384,32.999094,56.665478
ORD0056140,Pune,PUN-03,2.176269,3.500000,0.102349,1,6179,17.251983,48.304352,65.556335
ORD0056141,Pune,CS-01,2.782428,3.500000,0.238061,1,9945,14.087481,56.618828,70.706309
ORD0056144,Pune,PUN-03,1.574251,3.500000,0.040211,1,6179,17.251983,42.226097,59.478080
ORD0056148,Pune,CS-01,1.939798,3.500000,0.071448,1,9945,14.087481,45.722037,59.809518
ORD0056149,Pune,CS-01,1.026629,3.500000,0.016573,1,9945,14.087481,37.683591,51.771072
ORD0056150,Pune,PUN-05,1.194208,4.000000,0.021783,1,6302,14.487464,39.012963,53.500427
ORD0056152,Pune,PUN-06,0.901946,2.500000,0.013511,1,8315,13.337342,36.718965,50.056308
ORD0056154,Pune,CS-01,2.841229,3.500000,0.256250,1,9945,14.087481,57.576088,71.663569
ORD0056156,Pune,CS-01,2.609456,3.500000,0.189848,1,9945,14.087481,53.961638,68.049119
ORD0056157,Pune,PUN-05,6.285832,4.000000,0.990649,0,6302,14.487464,103.720294,118.207758
ORD0056158,Pune,PUN-06,0.996782,2.500000,0.015783,1,8315,13.337342,37.450972,50.788314
ORD0056159,Pune,PUN-04,2.494261,2.500000,0.162116,1,3178,31.749528,52.323303,84.072831
ORD0056162,Pune,PUN-03,3.028217,3.500000,0.319822,1,6179,17.251983,60.792179,78.044161
ORD0056168,Pune,PUN-05,5.240672,4.000000,0.949057,0,6302,14.487464,95.156415,109.643880
ORD0056169,Pune,CS-01,2.490671,3.500000,0.161307,1,9945,14.087481,52.273901,66.361382
ORD0056173,Pune,PUN-04,3.078485,2.500000,0.338275,0,3178,31.749528,61.697628,93.447156
